driver,Drive,Stimulus,Fase,Heart.Rate_mean,Perinasal.Perspiration_mean,Breathing.Rate_mean,Time_max,Palm.EDA_mean,Risultato_HR,Risultato_PP,Risultato_BR
T001,4,0,loaded_drive_ND_Drive4,58.45904436860068,0.005372696766211604,21.340273037542662,0:13:04,186.45662269624574,,,
T001,5,1,fase2_Drive5,71.88461538461539,0.006836429679487179,20.323076923076922,0:04:05,149.30517435897434,13.425571016014707,0.0014637329132755747,-1.0171961144657402
T001,5,0,fase3_Drive5,65.16528925619835,0.006000736066115702,19.834297520661156,0:08:27,176.69258760330578,6.70624488759767,0.0006280392999040976,-1.5059755168815059
T001,5,1,fase4_Drive5,69.91970802919708,0.007037247708029197,18.759854014598538,0:10:57,171.29589562043796,11.460663660596403,0.0016645509418175925,-2.580419022944124
T001,5,0,fase5_Drive5,65.12738853503184,0.006339590369426752,20.874522292993632,0:13:46,162.37761146496814,6.668344166431162,0.0009668936032151479,-0.4657507445490303
T001,6,3,fase2_Drive6,67.73148148148148,0.005669435611111111,17.987962962962964,0:04:29,144.30306944444445,9.272437112880802,0.00029673884489950664,-3.352310074579698
T001,6,0,fase3_Drive6,61.95338983050848,0.005572196855932203,18.783050847457627,0:08:40,151.26167288135593,3.4943454619077983,0.00019950008972059903,-2.557222190085035
T001,6,3,fase4_Drive6,63.02173913043478,0.006002309369565218,15.859420289855072,0:11:14,122.18273550724636,4.562694761834102,0.0006296126033536135,-5.480852747687591
T001,6,0,fase5_Drive6,58.5045045045045,0.005985868414414414,16.442342342342343,0:13:14,140.5737945945946,0.045460135903823584,0.00061317164820281,-4.897930695200319
T001,7,5,fase2_Drive7,73.64285714285714,0.005234455589285715,26.95357142857143,0:04:00,193.72167142857143,15.18381277425646,-0.00013824117692588962,5.613298391028767
T001,7,0,fase3_Drive7,59.91935483870968,0.005369166717741935,19.95524193548387,0:08:29,181.61378508064516,1.4603104701090004,-3.530048469669103e-06,-1.385031102058793
T001,7,5,fase4_Drive7,56.7828947368421,0.00574583877631579,21.397368421052633,0:11:11,152.77668092105262,-1.6761496317585767,0.00037314201010418564,0.05709538350997079
T001,7,0,fase5_Drive7,53.60666666666667,0.0052629393800000005,22.098,0:13:47,159.29496600000002,-4.85237770193401,-0.00010975738621160375,0.7577269624573368
T002,4,0,loaded_drive_ND_Drive4,83.69272976680384,0.005084899757201646,15.159807956104252,0:13:14,95.80225445816187,,,
T002,5,0,fase1_Drive5,85.46835443037975,0.004713740253164557,14.531645569620252,0:01:24,89.72024936708861,1.7756246635759112,-0.0003711595040370892,-0.628162386484
T002,5,1,fase2_Drive5,92.7062937062937,0.0044591742937062934,17.38111888111888,0:03:59,87.48928181818182,9.01356393948987,-0.0006257254634953529,2.2213109250146275
T002,5,0,fase3_Drive5,86.33620689655173,0.005447169189655173,16.87543103448276,0:08:18,96.08450818965517,2.643477129747893,0.00036226943245352625,1.7156230783785062
T002,5,1,fase4_Drive5,93.27272727272727,0.0052271162424242425,15.256969696969698,0:11:10,84.30489636363636,9.57999750592343,0.00014221648522259617,0.09716174086544527
T002,5,0,fase5_Drive5,85.47863247863248,0.005405986700854701,16.386324786324785,0:13:17,91.94476837606837,1.7859027118286406,0.00032108694365305494,1.2265168302205325
